title,budget,revenue,runtime,genres,popularity,vote_average,vote_count,belongs_to_collection,director,lead_actor,profit,profit_margin,release__year,production_company,genre1,genre2,genre3
In a Violent Nature,600000,4258197,94,"['Horror', 'Thriller']",7.4912,5.677,389,True,Chris Nash,Ry Barrett,3658197,0.85909529314872,2024,Low Sky Productions,Horror,Thriller,
Thanksgiving,15000000,46553280,106,"['Horror', 'Mystery']",7.4844,6.5,1342,True,Eli Roth,Patrick Dempsey,31553280,0.6777885468005691,2023,Electromagnetic Productions,Horror,Mystery,
The Ritual,1000000,1786396,94,"['Horror', 'Thriller', 'Mystery']",7.4833,6.3,3128,False,David Bruckner,Rafe Spall,786396,0.44021370401635473,2017,Entertainment One,Horror,Thriller,Mystery
Paddington 2,40000000,290132513,104,"['Adventure', 'Comedy', 'Family']",7.4783,7.5,2494,True,Paul King,Ben Whishaw,250132513,0.8621319631281724,2017,StudioCanal,Adventure,Comedy,Family
Bolt,150000000,309979994,98,"['Animation', 'Family', 'Adventure', 'Comedy']",7.4703,6.528,6191,False,Chris Williams,John Travolta,159979994,0.5160978033956605,2008,Walt Disney Animation Studios,Animation,Family,Adventure
Mechanic: Resurrection,40000000,125729635,98,"['Action', 'Crime', 'Thriller']",7.4695,6.02,3432,True,Dennis Gansel,Jason Statham,85729635,0.6818570259907301,2016,Davis Films,Action,Crime,Thriller
The Secret Life of Pets 2,80000000,429434163,86,"['Adventure', 'Animation', 'Comedy', 'Family']",7.4653,6.957,3141,True,Chris Renaud,Patton Oswalt,349434163,0.8137083471861553,2019,Universal Pictures,Adventure,Animation,Comedy
A Knight's Tale,65000000,117487473,133,"['Adventure', 'Drama', 'Romance', 'Action']",7.4595,6.9,3147,False,Brian Helgeland,Heath Ledger,52487473,0.44674952707511206,2001,Columbia Pictures,Adventure,Drama,Romance
Saw II,4000000,152925093,93,['Horror'],7.4527,6.599,5531,True,Darren Lynn Bousman,Tobin Bell,148925093,0.9738434031882525,2005,Got Films,Horror,,
Lara Croft: Tomb Raider,115000000,274703340,100,"['Adventure', 'Fantasy', 'Action', 'Thriller']",7.4493,5.899,6193,True,Simon West,Angelina Jolie,159703340,0.5813665753026519,2001,Paramount Pictures,Adventure,Fantasy,Action
Spy,65000000,235666219,120,"['Action', 'Comedy', 'Crime']",7.4483,6.833,6117,False,Paul Feig,Melissa McCarthy,170666219,0.7241861804555026,2015,Chernin Entertainment,Action,Comedy,Crime
Shaun of the Dead,6000000,39396175,99,"['Horror', 'Comedy']",7.4392,7.538,8714,False,Edgar Wright,Simon Pegg,33396175,0.8477009506633576,2004,WT² Productions,Horror,Comedy,
American Pie 2,30000000,287553595,108,"['Comedy', 'Romance']",7.4357,6.238,5011,True,J.B. Rogers,Jason Biggs,257553595,0.8956716225370092,2001,Universal Pictures,Comedy,Romance,
Heaven Is for Real,12000000,101300000,99,['Drama'],7.4312,6.724,829,False,Randall Wallace,Greg Kinnear,89300000,0.8815399802566634,2014,TriStar Pictures,Drama,,
Dredd,50000000,41037742,95,"['Action', 'Science Fiction']",7.4219,6.84,5177,False,Pete Travis,Karl Urban,-8962258,-0.21839062197915274,2012,Rena Film,Action,Science Fiction,
Men in Black 3,225000000,654213485,106,"['Action', 'Comedy', 'Science Fiction']",7.4108,6.53,10489,True,Barry Sonnenfeld,Will Smith,429213485,0.6560755698883217,2012,Columbia Pictures,Action,Comedy,Science Fiction
Gran Torino,33000000,270000000,116,['Drama'],7.4034,7.99,10941,False,Clint Eastwood,Clint Eastwood,237000000,0.8777777777777778,2008,Matten Productions,Drama,,
Zoolander,28000000,60780981,89,['Comedy'],7.3904,6.207,4595,True,Ben Stiller,Ben Stiller,32780981,0.5393295807450031,2001,Paramount Pictures,Comedy,,
Chicken Little,150000000,314400000,81,"['Animation', 'Family', 'Comedy']",7.3883,5.9,3964,False,Mark Dindal,Zach Braff,164400000,0.5229007633587787,2005,Walt Disney Pictures,Animation,Family,Comedy
Never Back Down,20000000,41627431,115,"['Drama', 'Action']",7.3835,6.77,2355,True,Jeff Wadlow,Sean Faris,21627431,0.5195475790951404,2008,Summit Entertainment,Drama,Action,
Moonlight,4000000,65046687,111,['Drama'],7.382,7.371,7182,False,Barry Jenkins,Trevante Rhodes,61046687,0.9385057074467144,2016,A24,Drama,,
Monsters vs Aliens,175000000,381509870,94,"['Animation', 'Family', 'Adventure', 'Science Fiction']",7.3811,6.219,4723,False,Rob Letterman,Reese Witherspoon,206509870,0.5412962710506022,2009,DreamWorks Animation,Animation,Family,Adventure
Horizon: An American Saga - Chapter 1,50000000,38735702,182,"['Western', 'Drama']",7.3788,6.891,510,True,Kevin Costner,Kevin Costner,-11264298,-0.2907988604414604,2024,Territory Pictures,Western,Drama,
Shazam!,80000000,367799011,132,"['Action', 'Comedy', 'Fantasy']",7.3752,7.0,9718,True,David F. Sandberg,Zachary Levi,287799011,0.7824898990824094,2019,New Line Cinema,Action,Comedy,Fantasy
The Expendables 3,95000000,214657577,126,"['Action', 'Adventure', 'Thriller']",7.3714,6.208,5079,True,Patrick Hughes,Sylvester Stallone,119657577,0.5574346765313577,2014,Davis Films,Action,Adventure,Thriller
Terminator Salvation,200000000,371353001,115,"['Action', 'Science Fiction', 'Thriller']",7.3682,6.064,6625,True,McG,Christian Bale,171353001,0.4614288844807262,2009,The Halcyon Company,Action,Science Fiction,Thriller
Love and Monsters,30000000,1122066,109,"['Comedy', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",7.3661,7.294,4153,False,Michael Matthews,Dylan O'Brien,-28877934,-25.736395185309956,2020,21 Laps Entertainment,Comedy,Action,Adventure
Uptown Girls,20000000,44600000,92,"['Comedy', 'Drama']",7.3613,6.858,946,False,Boaz Yakin,Brittany Murphy,24600000,0.5515695067264574,2003,GreeneStreet Films,Comedy,Drama,
Monsters University,200000000,743600000,104,"['Animation', 'Family']",7.3523,7.039,10827,True,Dan Scanlon,Billy Crystal,543600000,0.7310381925766541,2013,Pixar,Animation,Family,
Geostorm,120000000,221600160,109,"['Action', 'Science Fiction', 'Thriller']",7.3437,6.123,4908,False,Dean Devlin,Gerard Butler,101600160,0.4584841454988119,2017,Twisted Media,Action,Science Fiction,Thriller
Entourage,30000000,49263404,104,"['Comedy', 'Drama']",7.3429,6.238,1039,False,Doug Ellin,Kevin Connolly,19263404,0.39102868327978313,2015,Closest to the Hole Productions,Comedy,Drama,
How the Grinch Stole Christmas,123000000,345800000,104,"['Family', 'Comedy', 'Fantasy']",7.3421,6.772,7783,False,Ron Howard,Jim Carrey,222800000,0.6443030653556969,2000,Universal Pictures,Family,Comedy,Fantasy
Noah,125000000,362600000,138,"['Drama', 'Adventure']",7.331,5.672,6306,False,Darren Aronofsky,Russell Crowe,237600000,0.6552675124103695,2014,Paramount Pictures,Drama,Adventure,
Freaky Friday,26000000,160846332,96,"['Family', 'Fantasy', 'Comedy']",7.3259,6.526,3892,True,Mark Waters,Lindsay Lohan,134846332,0.8383550331753913,2003,Casual Friday Productions,Family,Fantasy,Comedy
Glass,20000000,246999039,129,"['Thriller', 'Drama', 'Science Fiction']",7.3215,6.7,8664,False,M. Night Shyamalan,James McAvoy,226999039,0.9190280250442594,2019,Blinding Edge Pictures,Thriller,Drama,Science Fiction
Freelance,40000000,9112817,108,"['Action', 'Comedy']",7.3138,6.441,1036,False,Pierre Morel,John Cena,-30887183,-3.389422063451949,2023,Endurance Media,Action,Comedy,
Moneyball,50000000,110206216,134,['Drama'],7.3125,7.279,5343,False,Bennett Miller,Brad Pitt,60206216,0.5463050831905888,2011,Columbia Pictures,Drama,,
The Reader,32000000,108902486,124,"['Drama', 'Romance']",7.3018,7.465,3202,False,Stephen Daldry,Kate Winslet,76902486,0.7061591413073894,2008,The Weinstein Company,Drama,Romance,
The Invisible Man,7000000,144492724,124,"['Thriller', 'Science Fiction', 'Horror']",7.2917,7.11,5866,False,Leigh Whannell,Elisabeth Moss,137492724,0.9515546540599511,2020,Blumhouse Productions,Thriller,Science Fiction,Horror
You Don't Mess with the Zohan,90000000,204313400,113,"['Comedy', 'Action']",7.2906,5.724,3858,False,Dennis Dugan,Adam Sandler,114313400,0.5595002579370711,2008,Relativity Media,Comedy,Action,
"Ruby Gillman, Teenage Kraken",70000000,46247409,91,"['Animation', 'Family', 'Fantasy', 'Comedy']",7.2865,7.211,1028,False,Kirk DeMicco,Lana Condor,-23752591,-0.5135983077451971,2023,DreamWorks Animation,Animation,Family,Fantasy
Glass Onion: A Knives Out Mystery,40000000,15000000,140,"['Comedy', 'Crime', 'Mystery']",7.2738,7.05,5911,True,Rian Johnson,Daniel Craig,-25000000,-1.6666666666666667,2022,T-Street,Comedy,Crime,Mystery
Jack the Giant Slayer,195000000,197700000,114,"['Fantasy', 'Action', 'Adventure', 'Drama']",7.2663,5.855,4983,False,Bryan Singer,Nicholas Hoult,2700000,0.013657056145675266,2013,New Line Cinema,Fantasy,Action,Adventure
Law Abiding Citizen,53000000,127900000,109,"['Drama', 'Crime', 'Thriller']",7.2577,7.4,5318,False,F. Gary Gray,Jamie Foxx,74900000,0.5856137607505864,2009,The Film Department,Drama,Crime,Thriller
Miss Peregrine's Home for Peculiar Children,110000000,296482446,127,"['Fantasy', 'Adventure', 'Drama', 'Family', 'Thriller']",7.2565,6.837,10141,False,Tim Burton,Eva Green,186482446,0.6289830933194608,2016,Chernin Entertainment,Fantasy,Adventure,Drama
Scary Movie 3,48000000,220673217,84,['Comedy'],7.2517,5.966,4188,True,David Zucker,Anna Faris,172673217,0.7824837982037485,2003,Brad Grey Pictures,Comedy,,
Exodus: Gods and Kings,140000000,268031828,150,"['Adventure', 'Drama', 'Action']",7.2495,5.876,4637,False,Ridley Scott,Christian Bale,128031828,0.4776739723612227,2014,20th Century Fox,Adventure,Drama,Action
Megalopolis,120000000,13857002,138,"['Science Fiction', 'Drama']",7.2412,5.3,780,False,Francis Ford Coppola,Adam Driver,-106142998,-7.659881841685524,2024,American Zoetrope,Science Fiction,Drama,
Source Code,32000000,147332697,93,"['Thriller', 'Science Fiction', 'Mystery']",7.2351,7.3,8550,False,Duncan Jones,Jake Gyllenhaal,115332697,0.7828044917958706,2011,The Mark Gordon Company,Thriller,Science Fiction,Mystery
Cloudy with a Chance of Meatballs,100000000,242988466,90,"['Animation', 'Comedy', 'Family']",7.2336,6.637,6099,True,Phil Lord,Bill Hader,142988466,0.5884578323976909,2009,Sony Pictures Animation,Animation,Comedy,Family
Meet the Robinsons,150000000,169332978,95,"['Animation', 'Comedy', 'Family']",7.2301,6.918,2941,False,Stephen J. Anderson,Daniel Hansen,19332978,0.11417136950133837,2007,Walt Disney Pictures,Animation,Comedy,Family
Hotel Transylvania 3: Summer Vacation,80000000,528600000,97,"['Animation', 'Comedy', 'Family', 'Fantasy']",7.227,6.9,4506,True,Genndy Tartakovsky,Adam Sandler,448600000,0.8486568293605751,2018,Columbia Pictures,Animation,Comedy,Family
The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,415686217,113,"['Adventure', 'Family', 'Fantasy']",7.2148,6.438,5663,True,Michael Apted,Georgie Henley,260686217,0.627122589922196,2010,Fox 2000 Pictures,Adventure,Family,Fantasy
Jeepers Creepers,10000000,59217789,90,"['Horror', 'Thriller', 'Mystery', 'Drama']",7.205,6.468,3087,True,Victor Salva,Gina Philips,49217789,0.8311318242563902,2001,United Artists,Horror,Thriller,Mystery
Hitman,24000000,99965753,94,"['Action', 'Thriller', 'Drama']",7.2018,6.139,3426,True,Xavier Gens,Timothy Olyphant,75965753,0.7599177790417885,2007,EuropaCorp,Action,Thriller,Drama
Immortals,75000000,226904017,110,"['Fantasy', 'Action', 'Drama']",7.1884,6.028,2644,False,Tarsem Singh,Henry Cavill,151904017,0.6694637627327682,2011,Relativity Media,Fantasy,Action,Drama
Hitch,70000000,371600000,118,"['Comedy', 'Drama', 'Romance']",7.1697,6.6,5909,False,Andy Tennant,Will Smith,301600000,0.8116254036598493,2005,Columbia Pictures,Comedy,Drama,Romance
Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,245623848,112,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",7.1506,6.032,3595,True,Dave Green,Pete Ploszek,110623848,0.4503791016253438,2016,5150 Action,Action,Adventure,Comedy
13 Going on 30,37000000,96500000,98,"['Comedy', 'Fantasy', 'Romance']",7.1479,6.756,5261,False,Gary Winick,Jennifer Garner,59500000,0.616580310880829,2004,Columbia Pictures,Comedy,Fantasy,Romance
Zero Dark Thirty,40000000,132800000,157,"['Thriller', 'Drama']",7.1337,6.988,4620,False,Kathryn Bigelow,Jessica Chastain,92800000,0.6987951807228916,2012,Annapurna Pictures,Thriller,Drama,
What Happened to Monday,20000000,27975429,123,"['Science Fiction', 'Thriller', 'Mystery', 'Action']",7.1296,7.159,6176,False,Tommy Wirkola,Noomi Rapace,7975429,0.2850869239574485,2017,SND,Science Fiction,Thriller,Mystery
Flight,31000000,161772575,138,['Drama'],7.127,6.844,6134,False,Robert Zemeckis,Denzel Washington,130772575,0.8083729581481904,2012,Paramount Pictures,Drama,,
Need for Speed,66000000,203277636,131,"['Action', 'Crime', 'Drama', 'Thriller']",7.1143,6.421,4438,False,Scott Waugh,Aaron Paul,137277636,0.6753208995405673,2014,DreamWorks Pictures,Action,Crime,Drama
Ocean's Thirteen,85000000,311312624,122,"['Crime', 'Thriller']",7.1142,6.721,6491,True,Steven Soderbergh,George Clooney,226312624,0.726962566092405,2007,Warner Bros. Pictures,Crime,Thriller,
Central Intelligence,50000000,216972543,107,"['Action', 'Comedy']",7.1133,6.414,6068,False,Rawson Marshall Thurber,Dwayne Johnson,166972543,0.7695560953995917,2016,New Line Cinema,Action,Comedy,
Independence Day: Resurgence,165000000,389681935,120,"['Action', 'Adventure', 'Science Fiction']",7.0914,5.336,6153,True,Roland Emmerich,Liam Hemsworth,224681935,0.5765777543678026,2016,20th Century Fox,Action,Adventure,Science Fiction
Lion,12000000,140312928,118,['Drama'],7.0839,8.044,6704,False,Garth Davis,Dev Patel,128312928,0.9144768755734326,2016,The Weinstein Company,Drama,,
Cloverfield,25000000,170764026,85,"['Action', 'Thriller', 'Science Fiction']",7.0793,6.695,7306,False,Matt Reeves,Lizzy Caplan,145764026,0.8535991415428447,2008,Bad Robot,Action,Thriller,Science Fiction
King Arthur: Legend of the Sword,175000000,149175066,126,"['Action', 'Drama', 'Fantasy']",7.0778,6.551,5796,False,Guy Ritchie,Charlie Hunnam,-25824934,-0.17311830115094434,2017,Village Roadshow Pictures,Action,Drama,Fantasy
The Bourne Ultimatum,70000000,442824138,115,"['Action', 'Drama', 'Mystery', 'Thriller']",7.0732,7.427,7872,True,Paul Greengrass,Matt Damon,372824138,0.8419237029034763,2007,Universal Pictures,Action,Drama,Mystery
Finding Dory,200000000,1028600000,97,"['Adventure', 'Animation', 'Comedy', 'Family']",7.065,7.0,12231,True,Andrew Stanton,Albert Brooks,828600000,0.8055609566400933,2016,Pixar,Adventure,Animation,Comedy
Night at the Museum: Secret of the Tomb,127000000,363204635,98,"['Adventure', 'Comedy', 'Fantasy', 'Family']",7.0628,6.217,5971,True,Shawn Levy,Ben Stiller,236204635,0.6503348587498065,2014,Moving Picture Company,Adventure,Comedy,Fantasy
The Bourne Supremacy,75000000,288500217,108,"['Action', 'Drama', 'Thriller']",7.058,7.322,7691,True,Paul Greengrass,Matt Damon,213500217,0.7400348575821002,2004,Universal Pictures,Action,Drama,Thriller
The 40 Year Old Virgin,26000000,177400000,116,"['Comedy', 'Romance']",7.0556,6.411,6848,False,Judd Apatow,Steve Carell,151400000,0.8534385569334837,2005,Universal Pictures,Comedy,Romance,
Men in Black II,140000000,445135288,88,"['Action', 'Comedy', 'Science Fiction']",7.0554,6.376,10125,True,Barry Sonnenfeld,Tommy Lee Jones,305135288,0.6854888754629581,2002,Columbia Pictures,Action,Comedy,Science Fiction
Run,1700000,5184368,90,"['Thriller', 'Horror', 'Drama']",7.046,7.243,2658,False,Aneesh Chaganty,Sarah Paulson,3484368,0.6720911787126223,2020,Search Party,Thriller,Horror,Drama
Wrath of the Titans,150000000,301970083,99,"['Fantasy', 'Adventure', 'Action']",7.0253,5.743,4284,True,Jonathan Liebesman,Sam Worthington,151970083,0.5032620499693673,2012,Thunder Road,Fantasy,Adventure,Action
The Babadook,2000000,10300000,94,"['Drama', 'Horror']",7.0237,6.519,6108,False,Jennifer Kent,Essie Davis,8300000,0.8058252427184466,2014,Screen Australia,Drama,Horror,
Fantastic Beasts: The Crimes of Grindelwald,200000000,654900000,134,"['Fantasy', 'Adventure']",7.02,6.8,11054,True,David Yates,Eddie Redmayne,454900000,0.6946098641013895,2018,Warner Bros. Pictures,Fantasy,Adventure,
American Wedding,55000000,231449203,103,"['Comedy', 'Romance']",7.012,6.211,4153,True,Jesse Dylan,Jason Biggs,176449203,0.7623668637130714,2003,Loumolo & Co.,Comedy,Romance,
Coach Carter,30000000,76669554,136,"['Drama', 'History']",7.004,7.582,3055,False,Thomas Carter,Samuel L. Jackson,46669554,0.6087103884809347,2005,Paramount Pictures,Drama,History,
Mama,15000000,146428180,100,['Horror'],7.002,6.276,4208,False,Andy Muschietti,Jessica Chastain,131428180,0.8975607017720223,2013,Toma 78,Horror,,
Planet of the Apes,100000000,362211740,120,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",6.9962,5.763,4178,False,Tim Burton,Mark Wahlberg,262211740,0.7239183909389574,2001,20th Century Fox,Thriller,Science Fiction,Action
The Purge,3000000,91266581,86,"['Science Fiction', 'Horror', 'Thriller']",6.9924,6.253,8512,True,James DeMonaco,Ethan Hawke,88266581,0.9671292605997808,2013,Universal Pictures,Science Fiction,Horror,Thriller
Plane,25000000,74515586,107,"['Action', 'Adventure', 'Thriller']",6.9901,6.924,2375,True,Jean-François Richet,Gerard Butler,49515586,0.6644997195620256,2023,MadRiver Pictures,Action,Adventure,Thriller
Sausage Party,19000000,140705322,89,"['Adventure', 'Animation', 'Comedy', 'Fantasy']",6.9873,5.743,7407,False,Greg Tiernan,Seth Rogen,121705322,0.8649660174190141,2016,Columbia Pictures,Adventure,Animation,Comedy
1408,25000000,133000000,104,"['Horror', 'Mystery']",6.9851,6.694,4552,False,Mikael Håfström,John Cusack,108000000,0.8120300751879699,2007,Dimension Films,Horror,Mystery,
The Hills Have Eyes,15000000,69623713,107,"['Horror', 'Thriller']",6.9849,6.444,3105,True,Alexandre Aja,Aaron Stanford,54623713,0.7845561612032957,2006,Fox Searchlight Pictures,Horror,Thriller,
The SpongeBob Movie: Sponge on the Run,60000000,4700000,95,"['Family', 'Comedy', 'Adventure', 'Animation']",6.9819,7.444,2884,True,Tim Hill,Tom Kenny,-55300000,-11.76595744680851,2020,United Plankton Pictures,Family,Comedy,Adventure
That's My Boy,70000000,58100000,116,"['Comedy', 'Drama']",6.9728,5.832,2015,False,Sean Anders,Adam Sandler,-11900000,-0.20481927710843373,2012,Relativity Media,Comedy,Drama,
The Punisher,33000000,54700105,124,"['Action', 'Crime', 'Drama']",6.9689,6.3,2925,True,Jonathan Hensleigh,Thomas Jane,21700105,0.39671048163435885,2004,Lions Gate Films,Action,Crime,Drama
Insidious: The Last Key,10000000,172811971,103,"['Horror', 'Thriller']",6.9614,6.3,2970,True,Adam Robitel,Lin Shaye,162811971,0.9421336384155933,2018,Stage 6 Films,Horror,Thriller,
The Woman King,50000000,97300000,135,"['Action', 'Drama', 'History']",6.9577,7.67,2165,False,Gina Prince-Bythewood,Viola Davis,47300000,0.48612538540596095,2022,TriStar Pictures,Action,Drama,History
Murder on the Orient Express,55000000,352800000,114,"['Mystery', 'Drama', 'Crime']",6.9573,6.702,10135,True,Kenneth Branagh,Kenneth Branagh,297800000,0.8441043083900227,2017,The Mark Gordon Company,Mystery,Drama,Crime
Into the Wild,15000000,56255142,148,"['Adventure', 'Drama']",6.9568,7.797,9694,False,Sean Penn,Emile Hirsch,41255142,0.7333577079940532,2007,River Road Entertainment,Adventure,Drama,
A Walk Among the Tombstones,28000000,58834384,114,"['Crime', 'Drama', 'Mystery', 'Thriller']",6.9562,6.329,2849,False,Scott Frank,Liam Neeson,30834384,0.5240878191229129,2014,Traveling Picture Show Company,Crime,Drama,Mystery
